Order ID,Product,Quantity Ordered,Price_Each,Order Date,Purchase Address
155849,27in 4K Gaming Monitor,1,$389.99 ,2/17/2019,"166 Madison St, San Francisco, CA 94016"
155850,AA Batteries (4-pack),1,$3.84 ,2/27/2019,"240 Forest St, Seattle, WA 98101"
155851,AAA Batteries (4-pack),1,$2.99 ,2/9/2019,"67 5th St, Portland, OR 97035"
155852,Flatscreen TV,1,$300.00 ,2/22/2019,"475 Highland St, Atlanta, GA 30301"
155853,AA Batteries (4-pack),1,$3.84 ,2/7/2019,"70 2nd St, Boston, MA 02215"
155854,27in FHD Monitor,1,$149.99 ,2/2/2019,"551 Maple St, New York City, NY 10001"
155855,AAA Batteries (4-pack),2,$2.99 ,2/1/2019,"554 Lincoln St, Los Angeles, CA 90001"
155856,Apple Airpods Headphones,1,$150.00 ,2/12/2019,"588 9th St, Boston, MA 02215"
155857,USB-C Charging Cable,2,$11.95 ,2/28/2019,"563 Lakeview St, New York City, NY 10001"
155858,AAA Batteries (4-pack),1,$2.99 ,2/23/2019,"854 South St, Boston, MA 02215"
155859,USB-C Charging Cable,1,$11.95 ,2/6/2019,"512 4th St, Los Angeles, CA 90001"
155860,27in 4K Gaming Monitor,1,$389.99 ,2/24/2019,"832 South St, San Francisco, CA 94016"
155861,Flatscreen TV,1,$300.00 ,2/4/2019,"266 Sunset St, Seattle, WA 98101"
155862,Lightning Charging Cable,1,$14.95 ,2/9/2019,"5 Highland St, New York City, NY 10001"
155863,Apple Airpods Headphones,1,$150.00 ,2/25/2019,"823 2nd St, San Francisco, CA 94016"
155864,27in FHD Monitor,1,$149.99 ,2/11/2019,"860 Church St, Boston, MA 02215"
155865,Bose SoundSport Headphones,1,$99.99 ,2/14/2019,"905 Jefferson St, San Francisco, CA 94016"
155866,USB-C Charging Cable,1,$11.95 ,2/12/2019,"48 Park St, Austin, TX 73301"
155867,Wired Headphones,2,$11.99 ,2/23/2019,"759 Jackson St, Portland, OR 97035"
155868,USB-C Charging Cable,1,$11.95 ,2/17/2019,"363 Park St, New York City, NY 10001"
155869,27in FHD Monitor,1,$149.99 ,2/17/2019,"590 Lincoln St, Boston, MA 02215"
155870,ThinkPad Laptop,1,$999.99 ,2/11/2019,"21 8th St, Portland, ME 04101"
155871,AA Batteries (4-pack),2,$3.84 ,2/9/2019,"989 Maple St, Atlanta, GA 30301"
155872,Lightning Charging Cable,1,$14.95 ,2/2/2019,"31 7th St, San Francisco, CA 94016"
155873,27in FHD Monitor,1,$149.99 ,2/10/2019,"268 Dogwood St, Portland, ME 04101"
155874,20in Monitor,1,$109.99 ,2/9/2019,"337 West St, Austin, TX 73301"
155875,AA Batteries (4-pack),1,$3.84 ,2/24/2019,"958 Park St, Portland, OR 97035"
155876,AAA Batteries (4-pack),1,$2.99 ,2/21/2019,"337 13th St, San Francisco, CA 94016"
155877,AA Batteries (4-pack),1,$3.84 ,2/11/2019,"953 Dogwood St, Los Angeles, CA 90001"
155878,Apple Airpods Headphones,1,$150.00 ,2/4/2019,"204 7th St, San Francisco, CA 94016"
155879,27in FHD Monitor,1,$149.99 ,2/20/2019,"810 Jackson St, Boston, MA 02215"
155880,AAA Batteries (4-pack),2,$2.99 ,2/4/2019,"643 South St, Seattle, WA 98101"
155881,Bose SoundSport Headphones,1,$99.99 ,2/2/2019,"714 South St, New York City, NY 10001"
155882,ThinkPad Laptop,1,$999.99 ,2/18/2019,"740 Sunset St, Atlanta, GA 30301"
155883,AA Batteries (4-pack),2,$3.84 ,2/7/2019,"152 13th St, Boston, MA 02215"
155884,Lightning Charging Cable,1,$14.95 ,2/5/2019,"759 Lincoln St, Seattle, WA 98101"
155885,AAA Batteries (4-pack),1,$2.99 ,2/5/2019,"626 Elm St, New York City, NY 10001"
155886,AAA Batteries (4-pack),1,$2.99 ,2/23/2019,"23 Chestnut St, San Francisco, CA 94016"
155887,27in FHD Monitor,1,$149.99 ,2/11/2019,"787 6th St, Austin, TX 73301"
155888,AA Batteries (4-pack),1,$3.84 ,2/16/2019,"512 Meadow St, San Francisco, CA 94016"
155889,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"372 Adams St, Boston, MA 02215"
155890,Lightning Charging Cable,1,$14.95 ,2/12/2019,"711 Lakeview St, Atlanta, GA 30301"
155891,20in Monitor,2,$109.99 ,2/21/2019,"471 West St, Portland, OR 97035"
155892,Apple Airpods Headphones,1,$150.00 ,2/24/2019,"968 12th St, Portland, ME 04101"
155893,Apple Airpods Headphones,1,$150.00 ,2/25/2019,"659 Highland St, San Francisco, CA 94016"
155894,AA Batteries (4-pack),1,$3.84 ,2/22/2019,"686 12th St, San Francisco, CA 94016"
155895,iPhone,1,$700.00 ,2/1/2019,"566 Cherry St, Portland, OR 97035"
155896,Macbook Pro Laptop,1,"$1,700.00 ",2/11/2019,"389 Maple St, Portland, OR 97035"
155897,Apple Airpods Headphones,1,$150.00 ,2/7/2019,"957 9th St, Boston, MA 02215"
155898,AA Batteries (4-pack),1,$3.84 ,2/6/2019,"565 8th St, New York City, NY 10001"
155899,Wired Headphones,2,$11.99 ,2/8/2019,"875 Ridge St, Dallas, TX 75001"
155900,Lightning Charging Cable,2,$14.95 ,2/10/2019,"658 Lincoln St, Seattle, WA 98101"
155901,AA Batteries (4-pack),1,$3.84 ,2/23/2019,"659 8th St, New York City, NY 10001"
155902,34in Ultrawide Monitor,1,$379.99 ,2/1/2019,"233 Walnut St, New York City, NY 10001"
155903,27in FHD Monitor,1,$149.99 ,2/15/2019,"335 Church St, Seattle, WA 98101"
155904,USB-C Charging Cable,1,$11.95 ,2/23/2019,"377 6th St, San Francisco, CA 94016"
155905,Apple Airpods Headphones,1,$150.00 ,2/5/2019,"572 Dogwood St, Seattle, WA 98101"
155906,Bose SoundSport Headphones,1,$99.99 ,2/12/2019,"273 1st St, San Francisco, CA 94016"
155907,USB-C Charging Cable,1,$11.95 ,2/16/2019,"944 Spruce St, San Francisco, CA 94016"
155908,20in Monitor,1,$109.99 ,2/25/2019,"205 4th St, Portland, ME 04101"
155909,Lightning Charging Cable,1,$14.95 ,2/19/2019,"390 River St, Austin, TX 73301"
155910,iPhone,1,$700.00 ,2/8/2019,"663 Hickory St, San Francisco, CA 94016"
155910,Apple Airpods Headphones,1,$150.00 ,2/8/2019,"663 Hickory St, San Francisco, CA 94016"
155911,Flatscreen TV,1,$300.00 ,2/10/2019,"81 Highland St, San Francisco, CA 94016"
155912,Macbook Pro Laptop,1,"$1,700.00 ",2/9/2019,"111 12th St, San Francisco, CA 94016"
155913,Wired Headphones,1,$11.99 ,2/25/2019,"322 14th St, San Francisco, CA 94016"
155914,ThinkPad Laptop,1,$999.99 ,2/4/2019,"600 Ridge St, Atlanta, GA 30301"
155915,iPhone,1,$700.00 ,2/12/2019,"991 Center St, Atlanta, GA 30301"
155915,Lightning Charging Cable,1,$14.95 ,2/12/2019,"991 Center St, Atlanta, GA 30301"
155916,Wired Headphones,1,$11.99 ,2/22/2019,"642 Lincoln St, San Francisco, CA 94016"
155917,Lightning Charging Cable,1,$14.95 ,2/20/2019,"834 10th St, New York City, NY 10001"
155918,Bose SoundSport Headphones,1,$99.99 ,2/9/2019,"161 Lakeview St, New York City, NY 10001"
155919,ThinkPad Laptop,1,$999.99 ,2/21/2019,"573 Highland St, Atlanta, GA 30301"
155920,Wired Headphones,1,$11.99 ,2/19/2019,"908 Walnut St, Los Angeles, CA 90001"
155921,Lightning Charging Cable,1,$14.95 ,2/19/2019,"845 Hickory St, Atlanta, GA 30301"
155922,Bose SoundSport Headphones,1,$99.99 ,2/9/2019,"968 Dogwood St, Portland, OR 97035"
155923,Lightning Charging Cable,1,$14.95 ,2/16/2019,"4 Sunset St, San Francisco, CA 94016"
155924,Lightning Charging Cable,1,$14.95 ,2/12/2019,"635 11th St, Atlanta, GA 30301"
155925,AAA Batteries (4-pack),1,$2.99 ,2/6/2019,"733 14th St, San Francisco, CA 94016"
155926,iPhone,1,$700.00 ,2/20/2019,"763 Adams St, San Francisco, CA 94016"
155927,Lightning Charging Cable,1,$14.95 ,2/11/2019,"916 Highland St, Seattle, WA 98101"
155928,AA Batteries (4-pack),1,$3.84 ,2/28/2019,"96 River St, Dallas, TX 75001"
155929,USB-C Charging Cable,1,$11.95 ,2/25/2019,"939 Walnut St, New York City, NY 10001"
155930,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"527 Elm St, Seattle, WA 98101"
155931,USB-C Charging Cable,1,$11.95 ,2/11/2019,"805 Jefferson St, Los Angeles, CA 90001"
155932,Wired Headphones,1,$11.99 ,2/22/2019,"776 Cherry St, San Francisco, CA 94016"
155933,Wired Headphones,1,$11.99 ,2/2/2019,"63 Lincoln St, Austin, TX 73301"
155934,USB-C Charging Cable,1,$11.95 ,2/27/2019,"36 11th St, Atlanta, GA 30301"
155935,Google Phone,1,$600.00 ,2/5/2019,"37 Hill St, Portland, OR 97035"
155935,USB-C Charging Cable,2,$11.95 ,2/5/2019,"37 Hill St, Portland, OR 97035"
155936,iPhone,1,$700.00 ,2/8/2019,"435 Meadow St, Portland, OR 97035"
155937,Bose SoundSport Headphones,1,$99.99 ,2/18/2019,"746 Sunset St, Los Angeles, CA 90001"
155938,AA Batteries (4-pack),1,$3.84 ,2/9/2019,"223 14th St, San Francisco, CA 94016"
155939,Lightning Charging Cable,1,$14.95 ,2/9/2019,"633 1st St, San Francisco, CA 94016"
155940,34in Ultrawide Monitor,1,$379.99 ,2/11/2019,"778 Hill St, Portland, ME 04101"
155941,USB-C Charging Cable,2,$11.95 ,2/3/2019,"190 River St, Boston, MA 02215"
155942,Apple Airpods Headphones,1,$150.00 ,2/18/2019,"107 Main St, Boston, MA 02215"
155943,Wired Headphones,1,$11.99 ,2/27/2019,"598 Wilson St, New York City, NY 10001"
155944,iPhone,1,$700.00 ,2/18/2019,"92 Madison St, San Francisco, CA 94016"
155945,Lightning Charging Cable,1,$14.95 ,2/10/2019,"272 Chestnut St, Seattle, WA 98101"
155946,Wired Headphones,1,$11.99 ,2/20/2019,"906 10th St, San Francisco, CA 94016"
155947,20in Monitor,1,$109.99 ,2/4/2019,"615 Lake St, San Francisco, CA 94016"
155948,AA Batteries (4-pack),2,$3.84 ,2/23/2019,"823 11th St, Portland, OR 97035"
155949,Lightning Charging Cable,1,$14.95 ,2/15/2019,"327 Cherry St, Austin, TX 73301"
155950,ThinkPad Laptop,1,$999.99 ,2/3/2019,"220 4th St, Los Angeles, CA 90001"
155951,Lightning Charging Cable,1,$14.95 ,2/17/2019,"829 Johnson St, San Francisco, CA 94016"
155952,AA Batteries (4-pack),2,$3.84 ,2/19/2019,"355 Park St, Seattle, WA 98101"
155953,iPhone,1,$700.00 ,2/28/2019,"829 Elm St, Los Angeles, CA 90001"
155954,Flatscreen TV,1,$300.00 ,2/11/2019,"528 Washington St, Portland, OR 97035"
155955,Lightning Charging Cable,1,$14.95 ,2/16/2019,"701 Forest St, San Francisco, CA 94016"
155956,Wired Headphones,1,$11.99 ,2/2/2019,"619 Church St, New York City, NY 10001"
155957,27in FHD Monitor,1,$149.99 ,2/11/2019,"452 Cedar St, Los Angeles, CA 90001"
155958,Apple Airpods Headphones,1,$150.00 ,2/2/2019,"617 Spruce St, Boston, MA 02215"
155959,ThinkPad Laptop,1,$999.99 ,2/19/2019,"288 Willow St, Seattle, WA 98101"
155960,USB-C Charging Cable,1,$11.95 ,2/10/2019,"311 River St, San Francisco, CA 94016"
,,,,,
155961,34in Ultrawide Monitor,1,$379.99 ,2/28/2019,"832 12th St, Portland, OR 97035"
155962,Apple Airpods Headphones,1,$150.00 ,2/6/2019,"491 Park St, Boston, MA 02215"
155963,Macbook Pro Laptop,1,"$1,700.00 ",2/23/2019,"512 Park St, Los Angeles, CA 90001"
155964,Wired Headphones,1,$11.99 ,2/13/2019,"461 8th St, San Francisco, CA 94016"
155965,Wired Headphones,1,$11.99 ,2/24/2019,"751 Madison St, San Francisco, CA 94016"
155966,USB-C Charging Cable,1,$11.95 ,2/19/2019,"505 Hill St, San Francisco, CA 94016"
155967,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"598 9th St, New York City, NY 10001"
155968,Vareebadd Phone,1,$400.00 ,2/16/2019,"145 13th St, Boston, MA 02215"
155969,27in FHD Monitor,1,$149.99 ,2/22/2019,"833 Johnson St, Boston, MA 02215"
155970,USB-C Charging Cable,1,$11.95 ,2/21/2019,"520 Washington St, Los Angeles, CA 90001"
155971,Lightning Charging Cable,1,$14.95 ,2/11/2019,"853 Sunset St, Los Angeles, CA 90001"
155972,Bose SoundSport Headphones,1,$99.99 ,2/20/2019,"869 Park St, Portland, OR 97035"
155973,USB-C Charging Cable,1,$11.95 ,2/18/2019,"306 6th St, San Francisco, CA 94016"
155974,Wired Headphones,1,$11.99 ,2/11/2019,"659 Cherry St, San Francisco, CA 94016"
155975,20in Monitor,1,$109.99 ,2/27/2019,"499 8th St, Seattle, WA 98101"
155976,Wired Headphones,1,$11.99 ,2/9/2019,"849 Walnut St, Los Angeles, CA 90001"
155977,20in Monitor,1,$109.99 ,2/28/2019,"642 Meadow St, Boston, MA 02215"
155978,Lightning Charging Cable,1,$14.95 ,2/18/2019,"900 Madison St, Seattle, WA 98101"
155979,Bose SoundSport Headphones,1,$99.99 ,2/11/2019,"748 9th St, San Francisco, CA 94016"
155980,Wired Headphones,1,$11.99 ,2/5/2019,"580 Pine St, San Francisco, CA 94016"
155981,Flatscreen TV,1,$300.00 ,2/26/2019,"782 Lincoln St, Los Angeles, CA 90001"
,,,,,
155982,ThinkPad Laptop,1,$999.99 ,2/25/2019,"228 Ridge St, Atlanta, GA 30301"
155983,Apple Airpods Headphones,1,$150.00 ,2/25/2019,"876 5th St, San Francisco, CA 94016"
155984,iPhone,1,$700.00 ,2/22/2019,"570 Center St, San Francisco, CA 94016"
155985,20in Monitor,1,$109.99 ,2/27/2019,"955 Wilson St, San Francisco, CA 94016"
155986,iPhone,1,$700.00 ,2/7/2019,"706 2nd St, Boston, MA 02215"
155987,AA Batteries (4-pack),1,$3.84 ,2/25/2019,"840 8th St, San Francisco, CA 94016"
155988,AAA Batteries (4-pack),1,$2.99 ,2/15/2019,"7 Highland St, Los Angeles, CA 90001"
155989,Google Phone,1,$600.00 ,2/26/2019,"747 Center St, San Francisco, CA 94016"
155990,Wired Headphones,1,$11.99 ,2/3/2019,"188 1st St, San Francisco, CA 94016"
155991,Bose SoundSport Headphones,1,$99.99 ,2/13/2019,"444 10th St, San Francisco, CA 94016"
155992,USB-C Charging Cable,1,$11.95 ,2/12/2019,"744 Park St, San Francisco, CA 94016"
155992,Macbook Pro Laptop,1,"$1,700.00 ",2/12/2019,"744 Park St, San Francisco, CA 94016"
155993,27in FHD Monitor,1,$149.99 ,2/14/2019,"200 4th St, Boston, MA 02215"
155994,Macbook Pro Laptop,1,"$1,700.00 ",2/28/2019,"419 Johnson St, Boston, MA 02215"
155995,iPhone,1,$700.00 ,2/26/2019,"641 Center St, Los Angeles, CA 90001"
155996,Apple Airpods Headphones,1,$150.00 ,2/1/2019,"528 Meadow St, Portland, ME 04101"
155997,ThinkPad Laptop,1,$999.99 ,2/24/2019,"16 Church St, Atlanta, GA 30301"
155998,Lightning Charging Cable,1,$14.95 ,2/5/2019,"80 Ridge St, Dallas, TX 75001"
155999,AAA Batteries (4-pack),1,$2.99 ,2/10/2019,"24 Meadow St, Austin, TX 73301"
156000,Apple Airpods Headphones,1,$150.00 ,2/27/2019,"944 Johnson St, Atlanta, GA 30301"
156001,Lightning Charging Cable,1,$14.95 ,2/28/2019,"427 Dogwood St, Austin, TX 73301"
156002,iPhone,1,$700.00 ,2/16/2019,"393 Lakeview St, Seattle, WA 98101"
156003,Flatscreen TV,1,$300.00 ,2/26/2019,"716 Lake St, New York City, NY 10001"
156004,USB-C Charging Cable,1,$11.95 ,2/13/2019,"737 Spruce St, Boston, MA 02215"
156005,AAA Batteries (4-pack),1,$2.99 ,2/3/2019,"493 Johnson St, Atlanta, GA 30301"
156006,27in FHD Monitor,1,$149.99 ,2/22/2019,"128 Johnson St, San Francisco, CA 94016"
156007,AA Batteries (4-pack),1,$3.84 ,2/11/2019,"84 14th St, San Francisco, CA 94016"
156008,USB-C Charging Cable,1,$11.95 ,2/10/2019,"647 Church St, Austin, TX 73301"
156009,Wired Headphones,1,$11.99 ,2/16/2019,"593 Jefferson St, Atlanta, GA 30301"
156010,AAA Batteries (4-pack),1,$2.99 ,2/11/2019,"201 Johnson St, Boston, MA 02215"
156011,Lightning Charging Cable,1,$14.95 ,2/27/2019,"862 6th St, Atlanta, GA 30301"
156012,Wired Headphones,1,$11.99 ,2/25/2019,"823 Maple St, New York City, NY 10001"
156013,iPhone,1,$700.00 ,2/17/2019,"893 Madison St, Austin, TX 73301"
156014,Lightning Charging Cable,1,$14.95 ,2/7/2019,"815 1st St, San Francisco, CA 94016"
156015,AAA Batteries (4-pack),1,$2.99 ,2/3/2019,"240 Ridge St, Dallas, TX 75001"
156016,AA Batteries (4-pack),1,$3.84 ,2/22/2019,"648 West St, Los Angeles, CA 90001"
156017,USB-C Charging Cable,1,$11.95 ,2/3/2019,"392 Main St, Boston, MA 02215"
156018,USB-C Charging Cable,1,$11.95 ,2/16/2019,"859 Hickory St, New York City, NY 10001"
156019,iPhone,1,$700.00 ,2/1/2019,"782 13th St, Atlanta, GA 30301"
156020,Wired Headphones,1,$11.99 ,2/28/2019,"969 Maple St, New York City, NY 10001"
156021,Wired Headphones,1,$11.99 ,2/2/2019,"381 Adams St, Seattle, WA 98101"
156022,Apple Airpods Headphones,1,$150.00 ,2/10/2019,"621 North St, Los Angeles, CA 90001"
156023,AAA Batteries (4-pack),1,$2.99 ,2/23/2019,"928 1st St, Seattle, WA 98101"
156024,AAA Batteries (4-pack),1,$2.99 ,2/23/2019,"397 Elm St, San Francisco, CA 94016"
156025,AA Batteries (4-pack),2,$3.84 ,2/26/2019,"519 Church St, Los Angeles, CA 90001"
156026,Bose SoundSport Headphones,1,$99.99 ,2/21/2019,"748 Adams St, Atlanta, GA 30301"
156027,AA Batteries (4-pack),1,$3.84 ,2/14/2019,"807 4th St, Seattle, WA 98101"
156028,Lightning Charging Cable,1,$14.95 ,2/12/2019,"409 Washington St, San Francisco, CA 94016"
156029,AAA Batteries (4-pack),2,$2.99 ,2/18/2019,"965 14th St, Dallas, TX 75001"
156030,34in Ultrawide Monitor,1,$379.99 ,2/16/2019,"241 West St, Los Angeles, CA 90001"
156031,Wired Headphones,1,$11.99 ,2/17/2019,"853 10th St, New York City, NY 10001"
156032,ThinkPad Laptop,1,$999.99 ,2/6/2019,"141 Jefferson St, Dallas, TX 75001"
156033,Macbook Pro Laptop,1,"$1,700.00 ",2/7/2019,"217 Highland St, Los Angeles, CA 90001"
156034,Apple Airpods Headphones,1,$150.00 ,2/8/2019,"426 Elm St, San Francisco, CA 94016"
156035,Wired Headphones,1,$11.99 ,2/10/2019,"614 9th St, San Francisco, CA 94016"
156036,Lightning Charging Cable,1,$14.95 ,2/8/2019,"585 9th St, Boston, MA 02215"
156037,iPhone,1,$700.00 ,2/24/2019,"897 5th St, Atlanta, GA 30301"
156038,USB-C Charging Cable,1,$11.95 ,2/25/2019,"606 Dogwood St, Atlanta, GA 30301"
156039,AA Batteries (4-pack),1,$3.84 ,2/2/2019,"185 Elm St, San Francisco, CA 94016"
156040,34in Ultrawide Monitor,1,$379.99 ,2/5/2019,"614 South St, Los Angeles, CA 90001"
156040,Apple Airpods Headphones,1,$150.00 ,2/5/2019,"614 South St, Los Angeles, CA 90001"
156041,AAA Batteries (4-pack),1,$2.99 ,2/23/2019,"603 Main St, New York City, NY 10001"
156042,Bose SoundSport Headphones,1,$99.99 ,2/4/2019,"79 Lake St, New York City, NY 10001"
156043,Apple Airpods Headphones,1,$150.00 ,2/3/2019,"292 Willow St, Boston, MA 02215"
156044,AA Batteries (4-pack),1,$3.84 ,2/19/2019,"465 West St, Boston, MA 02215"
156045,Lightning Charging Cable,1,$14.95 ,2/2/2019,"269 Cedar St, Boston, MA 02215"
156046,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"449 8th St, Boston, MA 02215"
156047,Lightning Charging Cable,1,$14.95 ,2/5/2019,"807 Elm St, Los Angeles, CA 90001"
156048,AAA Batteries (4-pack),2,$2.99 ,2/23/2019,"558 1st St, Dallas, TX 75001"
156049,AA Batteries (4-pack),1,$3.84 ,2/15/2019,"485 Dogwood St, San Francisco, CA 94016"
156050,AAA Batteries (4-pack),1,$2.99 ,2/22/2019,"256 Hickory St, Dallas, TX 75001"
156051,27in FHD Monitor,1,$149.99 ,2/22/2019,"63 11th St, Dallas, TX 75001"
156052,USB-C Charging Cable,1,$11.95 ,2/8/2019,"547 5th St, Seattle, WA 98101"
156053,Lightning Charging Cable,1,$14.95 ,2/14/2019,"128 Maple St, San Francisco, CA 94016"
156054,USB-C Charging Cable,1,$11.95 ,2/9/2019,"997 Church St, San Francisco, CA 94016"
156055,ThinkPad Laptop,1,$999.99 ,2/21/2019,"144 Park St, San Francisco, CA 94016"
156056,Wired Headphones,1,$11.99 ,2/2/2019,"78 Meadow St, New York City, NY 10001"
156056,AA Batteries (4-pack),3,$3.84 ,2/2/2019,"78 Meadow St, New York City, NY 10001"
156057,ThinkPad Laptop,1,$999.99 ,2/10/2019,"225 Lakeview St, San Francisco, CA 94016"
156058,Vareebadd Phone,1,$400.00 ,2/19/2019,"148 1st St, Dallas, TX 75001"
156058,USB-C Charging Cable,1,$11.95 ,2/19/2019,"148 1st St, Dallas, TX 75001"
156059,Lightning Charging Cable,1,$14.95 ,2/23/2019,"930 Park St, Los Angeles, CA 90001"
156060,AAA Batteries (4-pack),3,$2.99 ,2/25/2019,"465 Wilson St, San Francisco, CA 94016"
156061,USB-C Charging Cable,1,$11.95 ,2/19/2019,"927 Lake St, Seattle, WA 98101"
156062,Wired Headphones,1,$11.99 ,2/1/2019,"614 Cedar St, San Francisco, CA 94016"
156063,34in Ultrawide Monitor,1,$379.99 ,2/6/2019,"585 1st St, New York City, NY 10001"
156064,20in Monitor,1,$109.99 ,2/18/2019,"517 11th St, Los Angeles, CA 90001"
156065,iPhone,1,$700.00 ,2/6/2019,"208 Main St, Los Angeles, CA 90001"
156066,Bose SoundSport Headphones,1,$99.99 ,2/12/2019,"597 Hickory St, Atlanta, GA 30301"
156067,AA Batteries (4-pack),2,$3.84 ,2/25/2019,"392 Dogwood St, Boston, MA 02215"
156068,27in 4K Gaming Monitor,1,$389.99 ,2/14/2019,"452 Meadow St, Austin, TX 73301"
156069,AAA Batteries (4-pack),1,$2.99 ,2/12/2019,"507 2nd St, Los Angeles, CA 90001"
156070,AAA Batteries (4-pack),1,$2.99 ,2/6/2019,"233 Cedar St, Seattle, WA 98101"
156071,Bose SoundSport Headphones,1,$99.99 ,2/18/2019,"778 Ridge St, Portland, OR 97035"
156072,AA Batteries (4-pack),1,$3.84 ,2/25/2019,"679 Johnson St, Boston, MA 02215"
156073,Lightning Charging Cable,1,$14.95 ,2/27/2019,"136 Hill St, Los Angeles, CA 90001"
156074,AA Batteries (4-pack),2,$3.84 ,2/24/2019,"844 Lake St, New York City, NY 10001"
156075,Wired Headphones,1,$11.99 ,2/24/2019,"188 Meadow St, San Francisco, CA 94016"
156076,iPhone,1,$700.00 ,2/11/2019,"889 Cherry St, Boston, MA 02215"
156077,AA Batteries (4-pack),1,$3.84 ,2/13/2019,"742 13th St, Seattle, WA 98101"
156078,Bose SoundSport Headphones,1,$99.99 ,2/6/2019,"818 2nd St, San Francisco, CA 94016"
156079,Wired Headphones,1,$11.99 ,2/21/2019,"345 Center St, San Francisco, CA 94016"
156080,USB-C Charging Cable,1,$11.95 ,2/7/2019,"329 5th St, Los Angeles, CA 90001"
156081,Wired Headphones,1,$11.99 ,2/3/2019,"976 Lincoln St, Los Angeles, CA 90001"
156082,Wired Headphones,1,$11.99 ,2/19/2019,"306 Chestnut St, Los Angeles, CA 90001"
156083,LG Dryer,1,$600.00 ,2/6/2019,"667 12th St, Boston, MA 02215"
156084,AA Batteries (4-pack),4,$3.84 ,2/7/2019,"933 Wilson St, Seattle, WA 98101"
156085,Flatscreen TV,1,$300.00 ,2/15/2019,"95 7th St, New York City, NY 10001"
156086,Bose SoundSport Headphones,1,$99.99 ,2/16/2019,"837 Center St, Seattle, WA 98101"
156087,27in FHD Monitor,1,$149.99 ,2/23/2019,"5 Sunset St, Atlanta, GA 30301"
156088,iPhone,1,$700.00 ,2/22/2019,"585 Walnut St, New York City, NY 10001"
156089,AAA Batteries (4-pack),1,$2.99 ,2/17/2019,"741 North St, San Francisco, CA 94016"
156090,AA Batteries (4-pack),1,$3.84 ,2/10/2019,"963 Washington St, Atlanta, GA 30301"
