Order_ID,Product,Quantity_Ordered, Price_Each ,Order_Date,Purchase_Address
254584,AAA Batteries (4-pack),1, $2.99 ,9/19/2030,"660 11th St, Portland, OR 97035"
254585,USB-C Charging Cable,1, $11.95 ,9/19/2007,"590 Highland St, Seattle, WA 98101"
254586,Flatscreen TV,1, $300.00 ,9/19/2008,"488 Jackson St, San Francisco, CA 94016"
254587,Lightning Charging Cable,1, $14.95 ,9/19/2015,"496 Highland St, New York City, NY 10001"
254588,Wired Headphones,1, $11.99 ,9/19/2015,"128 14th St, San Francisco, CA 94016"
254589,USB-C Charging Cable,1, $11.95 ,9/19/2012,"46 Chestnut St, Portland, OR 97035"
254590,AA Batteries (4-pack),2, $3.84 ,9/19/2027,"264 11th St, New York City, NY 10001"
254591,Apple Airpods Headphones,1, $150.00 ,9/19/2004,"882 8th St, Los Angeles, CA 90001"
254592,USB-C Charging Cable,1, $11.95 ,9/19/2013,"705 14th St, Los Angeles, CA 90001"
254593,USB-C Charging Cable,1, $11.95 ,9/19/2002,"988 Cherry St, Dallas, TX 75001"
254594,Lightning Charging Cable,1, $14.95 ,9/19/2007,"629 Main St, New York City, NY 10001"
254595,27in FHD Monitor,1, $149.99 ,9/19/2022,"343 Madison St, Los Angeles, CA 90001"
254596,AA Batteries (4-pack),1, $3.84 ,9/19/2002,"38 Dogwood St, Boston, MA 02215"
254597,27in FHD Monitor,1, $149.99 ,9/19/2021,"108 Main St, New York City, NY 10001"
254598,Wired Headphones,1, $11.99 ,9/19/2030,"396 Washington St, Austin, TX 73301"
254599,Google Phone,1, $600.00 ,9/19/2029,"615 11th St, New York City, NY 10001"
254600,iPhone,1, $700.00 ,9/19/2013,"1 11th St, San Francisco, CA 94016"
254601,USB-C Charging Cable,2, $11.95 ,9/19/2005,"255 Main St, Seattle, WA 98101"
254602,AA Batteries (4-pack),1, $3.84 ,9/19/2004,"255 Hickory St, San Francisco, CA 94016"
254603,27in FHD Monitor,1, $149.99 ,9/19/2015,"91 Chestnut St, Portland, OR 97035"
254604,Wired Headphones,1, $11.99 ,9/19/2019,"320 4th St, New York City, NY 10001"
254605,27in FHD Monitor,1, $149.99 ,9/19/2027,"446 4th St, Boston, MA 02215"
254606,AAA Batteries (4-pack),1, $2.99 ,9/19/2025,"278 Elm St, Boston, MA 02215"
254607,AAA Batteries (4-pack),1, $2.99 ,9/19/2001,"300 6th St, Portland, OR 97035"
254608,Google Phone,1, $600.00 ,9/19/2004,"607 Forest St, San Francisco, CA 94016"
254609,Wired Headphones,1, $11.99 ,9/19/2016,"478 6th St, Dallas, TX 75001"
254610,AA Batteries (4-pack),3, $3.84 ,9/19/2028,"714 Dogwood St, Los Angeles, CA 90001"
254611,USB-C Charging Cable,1, $11.95 ,9/19/2025,"497 Hill St, Boston, MA 02215"
254612,Vareebadd Phone,1, $400.00 ,9/19/2017,"110 10th St, Boston, MA 02215"
254613,Lightning Charging Cable,1, $14.95 ,9/19/2006,"247 Hill St, Boston, MA 02215"
254614,USB-C Charging Cable,1, $11.95 ,9/19/2015,"389 10th St, San Francisco, CA 94016"
254615,27in FHD Monitor,1, $149.99 ,9/19/2026,"59 Highland St, Seattle, WA 98101"
254616,USB-C Charging Cable,1, $11.95 ,9/19/2021,"10 5th St, Atlanta, GA 30301"
254617,Bose SoundSport Headphones,1, $99.99 ,9/19/2020,"687 Ridge St, San Francisco, CA 94016"
254618,27in 4K Gaming Monitor,1, $389.99 ,9/19/2027,"51 Washington St, Los Angeles, CA 90001"
254619,Apple Airpods Headphones,1, $150.00 ,9/19/2011,"265 Meadow St, Atlanta, GA 30301"
254620,AA Batteries (4-pack),1, $3.84 ,9/19/2019,"193 Elm St, San Francisco, CA 94016"
254621,Lightning Charging Cable,1, $14.95 ,9/19/2020,"304 West St, San Francisco, CA 94016"
254622,AA Batteries (4-pack),1, $3.84 ,9/19/2014,"93 South St, San Francisco, CA 94016"
254623,Wired Headphones,2, $11.99 ,9/19/2018,"307 River St, Dallas, TX 75001"
254624,27in FHD Monitor,1, $149.99 ,9/19/2025,"535 Ridge St, Atlanta, GA 30301"
254625,AAA Batteries (4-pack),2, $2.99 ,9/19/2013,"724 Cherry St, Seattle, WA 98101"
254626,Bose SoundSport Headphones,1, $99.99 ,9/19/2025,"415 1st St, San Francisco, CA 94016"
254627,20in Monitor,1, $109.99 ,9/19/2022,"703 Wilson St, Boston, MA 02215"
254628,34in Ultrawide Monitor,1, $379.99 ,9/19/2028,"141 Pine St, New York City, NY 10001"
254629,Bose SoundSport Headphones,1, $99.99 ,9/19/2013,"733 Lincoln St, Portland, OR 97035"
254630,AA Batteries (4-pack),1, $3.84 ,9/19/2010,"141 Lincoln St, Portland, ME 04101"
254631,iPhone,1, $700.00 ,9/19/2012,"972 Maple St, Los Angeles, CA 90001"
254632,Lightning Charging Cable,2, $14.95 ,9/19/2005,"680 Jefferson St, Portland, OR 97035"
254633,Bose SoundSport Headphones,1, $99.99 ,9/19/2016,"272 Chestnut St, Los Angeles, CA 90001"
254634,AA Batteries (4-pack),1, $3.84 ,9/19/2027,"842 7th St, Los Angeles, CA 90001"
254635,AA Batteries (4-pack),1, $3.84 ,9/19/2020,"657 9th St, Dallas, TX 75001"
254636,AAA Batteries (4-pack),1, $2.99 ,9/19/2024,"568 Elm St, Atlanta, GA 30301"
254637,AA Batteries (4-pack),4, $3.84 ,9/19/2023,"443 River St, San Francisco, CA 94016"
254638,Apple Airpods Headphones,1, $150.00 ,9/19/2026,"252 Sunset St, Atlanta, GA 30301"
254639,LG Dryer,1, $600.00 ,9/19/2007,"461 Madison St, San Francisco, CA 94016"
254640,27in 4K Gaming Monitor,1, $389.99 ,9/19/2020,"805 6th St, Dallas, TX 75001"
254641,Wired Headphones,1, $11.99 ,9/19/2024,"541 1st St, Los Angeles, CA 90001"
254642,Macbook Pro Laptop,1," $1,700.00 ",9/19/2025,"10 West St, San Francisco, CA 94016"
254643,USB-C Charging Cable,1, $11.95 ,9/19/2006,"124 Spruce St, Boston, MA 02215"
254644,AA Batteries (4-pack),1, $3.84 ,9/19/2019,"52 Meadow St, Boston, MA 02215"
254645,Apple Airpods Headphones,1, $150.00 ,9/19/2004,"869 Forest St, New York City, NY 10001"
,,,,,
254646,Google Phone,1, $600.00 ,9/19/2019,"967 Jefferson St, New York City, NY 10001"
254647,AA Batteries (4-pack),1, $3.84 ,9/19/2026,"859 Main St, Dallas, TX 75001"
254648,AA Batteries (4-pack),1, $3.84 ,9/19/2005,"534 Madison St, Seattle, WA 98101"
254649,Bose SoundSport Headphones,1, $99.99 ,9/19/2012,"419 Adams St, Seattle, WA 98101"
254650,Google Phone,1, $600.00 ,9/19/2012,"355 Washington St, Boston, MA 02215"
254650,USB-C Charging Cable,1, $11.95 ,9/19/2012,"355 Washington St, Boston, MA 02215"
254651,Lightning Charging Cable,1, $14.95 ,9/19/2009,"240 Hickory St, New York City, NY 10001"
254652,Flatscreen TV,2, $300.00 ,9/19/2017,"153 6th St, Atlanta, GA 30301"
254653,Bose SoundSport Headphones,1, $99.99 ,9/19/2026,"496 Hickory St, Los Angeles, CA 90001"
254654,27in FHD Monitor,1, $149.99 ,9/19/2014,"675 Jefferson St, San Francisco, CA 94016"
254655,Lightning Charging Cable,1, $14.95 ,9/19/2011,"56 Hill St, San Francisco, CA 94016"
254656,AAA Batteries (4-pack),2, $2.99 ,9/19/2030,"160 13th St, Boston, MA 02215"
254657,Lightning Charging Cable,1, $14.95 ,9/19/2019,"967 11th St, New York City, NY 10001"
254658,20in Monitor,1, $109.99 ,9/19/2015,"792 10th St, Los Angeles, CA 90001"
254659,AA Batteries (4-pack),2, $3.84 ,9/19/2019,"698 Jackson St, Los Angeles, CA 90001"
254660,USB-C Charging Cable,1, $11.95 ,9/19/2029,"360 Dogwood St, Boston, MA 02215"
254661,20in Monitor,1, $109.99 ,9/19/2026,"186 West St, New York City, NY 10001"
254662,34in Ultrawide Monitor,1, $379.99 ,9/19/2009,"263 Church St, Dallas, TX 75001"
254663,Vareebadd Phone,1, $400.00 ,9/19/2003,"957 14th St, New York City, NY 10001"
254664,Apple Airpods Headphones,1, $150.00 ,9/19/2030,"6 Cherry St, San Francisco, CA 94016"
254665,Wired Headphones,1, $11.99 ,9/19/2011,"818 Spruce St, New York City, NY 10001"
254666,Apple Airpods Headphones,1, $150.00 ,9/19/2030,"71 Dogwood St, Portland, OR 97035"
254667,Lightning Charging Cable,1, $14.95 ,9/19/2001,"870 10th St, New York City, NY 10001"
254668,Flatscreen TV,1, $300.00 ,9/19/2012,"249 Park St, New York City, NY 10001"
254669,USB-C Charging Cable,1, $11.95 ,9/19/2005,"47 Lincoln St, Dallas, TX 75001"
254670,20in Monitor,1, $109.99 ,9/19/2008,"494 North St, Los Angeles, CA 90001"
254671,USB-C Charging Cable,1, $11.95 ,9/19/2027,"864 12th St, Portland, OR 97035"
254672,Apple Airpods Headphones,1, $150.00 ,9/19/2001,"909 Chestnut St, Los Angeles, CA 90001"
254672,iPhone,1, $700.00 ,9/19/2001,"909 Chestnut St, Los Angeles, CA 90001"
254673,iPhone,1, $700.00 ,9/19/2009,"238 Madison St, San Francisco, CA 94016"
254674,AA Batteries (4-pack),1, $3.84 ,9/19/2012,"725 Jackson St, San Francisco, CA 94016"
254675,USB-C Charging Cable,1, $11.95 ,9/19/2026,"188 14th St, Atlanta, GA 30301"
254676,AA Batteries (4-pack),1, $3.84 ,9/19/2002,"754 Washington St, Atlanta, GA 30301"
254677,Macbook Pro Laptop,1," $1,700.00 ",9/19/2021,"143 Dogwood St, New York City, NY 10001"
254678,Apple Airpods Headphones,1, $150.00 ,9/19/2028,"563 Walnut St, Atlanta, GA 30301"
254679,USB-C Charging Cable,1, $11.95 ,9/19/2012,"616 Main St, San Francisco, CA 94016"
254680,AA Batteries (4-pack),2, $3.84 ,9/19/2005,"268 West St, Boston, MA 02215"
254681,Lightning Charging Cable,1, $14.95 ,9/19/2021,"745 Wilson St, Dallas, TX 75001"
254682,Lightning Charging Cable,1, $14.95 ,9/19/2008,"850 Cherry St, Austin, TX 73301"
254683,Lightning Charging Cable,1, $14.95 ,9/19/2016,"459 4th St, San Francisco, CA 94016"
254684,Bose SoundSport Headphones,1, $99.99 ,9/19/2027,"5 Hill St, Boston, MA 02215"
254685,iPhone,1, $700.00 ,9/19/2017,"462 Chestnut St, Austin, TX 73301"
254686,27in FHD Monitor,1, $149.99 ,9/19/2019,"285 Elm St, New York City, NY 10001"
254686,Lightning Charging Cable,1, $14.95 ,9/19/2019,"285 Elm St, New York City, NY 10001"
254687,27in 4K Gaming Monitor,1, $389.99 ,9/19/2027,"690 Lincoln St, San Francisco, CA 94016"
254688,USB-C Charging Cable,1, $11.95 ,9/19/2006,"135 Park St, New York City, NY 10001"
254689,USB-C Charging Cable,1, $11.95 ,9/19/2013,"734 Hickory St, Seattle, WA 98101"
254690,Google Phone,1, $600.00 ,9/19/2025,"610 9th St, Austin, TX 73301"
254691,20in Monitor,1, $109.99 ,9/19/2023,"873 Wilson St, Boston, MA 02215"
254692,AA Batteries (4-pack),1, $3.84 ,9/19/2026,"743 7th St, Boston, MA 02215"
254693,Apple Airpods Headphones,1, $150.00 ,9/19/2018,"171 4th St, New York City, NY 10001"
254694,Bose SoundSport Headphones,1, $99.99 ,9/19/2026,"708 Jefferson St, Austin, TX 73301"
254695,Vareebadd Phone,1, $400.00 ,9/19/2007,"490 North St, New York City, NY 10001"
254696,AAA Batteries (4-pack),4, $2.99 ,9/19/2008,"417 Chestnut St, Dallas, TX 75001"
254697,Lightning Charging Cable,1, $14.95 ,9/19/2016,"125 Wilson St, New York City, NY 10001"
254698,AA Batteries (4-pack),1, $3.84 ,9/19/2030,"815 Pine St, Dallas, TX 75001"
254699,AA Batteries (4-pack),1, $3.84 ,9/19/2013,"33 Pine St, Austin, TX 73301"
254700,Macbook Pro Laptop,1," $1,700.00 ",9/19/2004,"354 Meadow St, Los Angeles, CA 90001"
254701,Lightning Charging Cable,1, $14.95 ,9/19/2009,"652 Meadow St, New York City, NY 10001"
254702,Flatscreen TV,1, $300.00 ,9/19/2009,"500 6th St, San Francisco, CA 94016"
254703,iPhone,1, $700.00 ,9/19/2025,"615 8th St, New York City, NY 10001"
254703,Lightning Charging Cable,1, $14.95 ,9/19/2025,"615 8th St, New York City, NY 10001"
254703,Wired Headphones,1, $11.99 ,9/19/2025,"615 8th St, New York City, NY 10001"
254704,AAA Batteries (4-pack),1, $2.99 ,9/19/2001,"923 Jefferson St, Portland, OR 97035"
254705,Lightning Charging Cable,1, $14.95 ,9/19/2029,"795 Ridge St, Portland, OR 97035"
254706,Google Phone,1, $600.00 ,9/19/2003,"592 10th St, Seattle, WA 98101"
254707,Bose SoundSport Headphones,1, $99.99 ,9/19/2012,"645 1st St, San Francisco, CA 94016"
254708,Wired Headphones,1, $11.99 ,9/19/2029,"844 12th St, Dallas, TX 75001"
254709,Macbook Pro Laptop,1," $1,700.00 ",9/19/2013,"731 Cherry St, Atlanta, GA 30301"
254710,Macbook Pro Laptop,1," $1,700.00 ",9/19/2012,"111 14th St, Los Angeles, CA 90001"
254711,AA Batteries (4-pack),1, $3.84 ,9/19/2025,"558 8th St, New York City, NY 10001"
254712,USB-C Charging Cable,1, $11.95 ,9/19/2014,"8 Jefferson St, San Francisco, CA 94016"
254713,Google Phone,1, $600.00 ,9/19/2008,"893 Pine St, Los Angeles, CA 90001"
254713,USB-C Charging Cable,1, $11.95 ,9/19/2008,"893 Pine St, Los Angeles, CA 90001"
254714,USB-C Charging Cable,1, $11.95 ,9/19/2016,"320 Dogwood St, San Francisco, CA 94016"
254715,Lightning Charging Cable,1, $14.95 ,9/19/2017,"191 Walnut St, San Francisco, CA 94016"
254716,Flatscreen TV,1, $300.00 ,9/19/2015,"466 Maple St, Los Angeles, CA 90001"
254717,Bose SoundSport Headphones,1, $99.99 ,9/19/2014,"760 Meadow St, New York City, NY 10001"
254718,AAA Batteries (4-pack),1, $2.99 ,9/19/2017,"285 1st St, Portland, OR 97035"
254719,Wired Headphones,1, $11.99 ,9/19/2001,"236 Pine St, New York City, NY 10001"
254720,USB-C Charging Cable,1, $11.95 ,9/19/2011,"834 Park St, Atlanta, GA 30301"
254721,AA Batteries (4-pack),2, $3.84 ,9/19/2027,"429 Hill St, Portland, ME 04101"
254722,Flatscreen TV,1, $300.00 ,9/19/2010,"105 10th St, Atlanta, GA 30301"
254723,Lightning Charging Cable,1, $14.95 ,9/19/2011,"521 Washington St, Atlanta, GA 30301"
254723,AA Batteries (4-pack),1, $3.84 ,9/19/2011,"521 Washington St, Atlanta, GA 30301"
254724,AA Batteries (4-pack),1, $3.84 ,9/19/2011,"405 Highland St, Portland, OR 97035"
254725,Wired Headphones,1, $11.99 ,9/19/2021,"360 Maple St, Atlanta, GA 30301"
254726,AAA Batteries (4-pack),1, $2.99 ,9/19/2029,"912 North St, Los Angeles, CA 90001"
254727,Flatscreen TV,1, $300.00 ,9/19/2012,"546 1st St, San Francisco, CA 94016"
254728,AA Batteries (4-pack),2, $3.84 ,9/19/2029,"250 9th St, New York City, NY 10001"
254729,USB-C Charging Cable,2, $11.95 ,9/19/2012,"581 Hill St, Seattle, WA 98101"
254730,Wired Headphones,1, $11.99 ,9/19/2019,"888 Forest St, Portland, OR 97035"
254731,ThinkPad Laptop,1, $999.99 ,9/19/2022,"18 9th St, Boston, MA 02215"
254732,AA Batteries (4-pack),2, $3.84 ,9/19/2009,"409 Lakeview St, San Francisco, CA 94016"
254733,Lightning Charging Cable,1, $14.95 ,9/19/2006,"115 6th St, Los Angeles, CA 90001"
254734,AAA Batteries (4-pack),1, $2.99 ,9/19/2008,"683 Cherry St, Los Angeles, CA 90001"
254735,Wired Headphones,1, $11.99 ,9/19/2009,"154 Hickory St, Portland, OR 97035"
254736,Flatscreen TV,1, $300.00 ,9/19/2001,"601 Church St, San Francisco, CA 94016"
254737,27in FHD Monitor,1, $149.99 ,9/19/2028,"2 Lakeview St, Los Angeles, CA 90001"
254738,Macbook Pro Laptop,1," $1,700.00 ",9/19/2002,"577 Pine St, Los Angeles, CA 90001"
254739,Bose SoundSport Headphones,1, $99.99 ,9/19/2018,"539 5th St, Dallas, TX 75001"
254740,Apple Airpods Headphones,1, $150.00 ,9/19/2006,"449 Highland St, Seattle, WA 98101"
254741,Flatscreen TV,1, $300.00 ,9/19/2023,"886 Johnson St, Atlanta, GA 30301"
254742,27in 4K Gaming Monitor,1, $389.99 ,9/19/2026,"765 Pine St, San Francisco, CA 94016"
254743,Apple Airpods Headphones,1, $150.00 ,9/19/2003,"222 13th St, Austin, TX 73301"
254744,AA Batteries (4-pack),1, $3.84 ,9/19/2009,"80 North St, Atlanta, GA 30301"
254745,USB-C Charging Cable,1, $11.95 ,9/19/2009,"133 Sunset St, Dallas, TX 75001"
254746,27in FHD Monitor,1, $149.99 ,9/19/2025,"684 Ridge St, San Francisco, CA 94016"
254747,Lightning Charging Cable,1, $14.95 ,9/19/2016,"917 5th St, Austin, TX 73301"
254748,Bose SoundSport Headphones,1, $99.99 ,9/19/2015,"424 Meadow St, Austin, TX 73301"
254749,27in FHD Monitor,1, $149.99 ,9/19/2024,"86 Walnut St, Los Angeles, CA 90001"
254750,AAA Batteries (4-pack),1, $2.99 ,9/19/2024,"753 Jefferson St, Los Angeles, CA 90001"
254751,Lightning Charging Cable,1, $14.95 ,9/19/2002,"537 Park St, Austin, TX 73301"
254752,34in Ultrawide Monitor,1, $379.99 ,9/19/2010,"328 10th St, Los Angeles, CA 90001"
254753,Wired Headphones,1, $11.99 ,9/19/2020,"362 12th St, New York City, NY 10001"
254754,Lightning Charging Cable,1, $14.95 ,9/19/2022,"888 Walnut St, Los Angeles, CA 90001"
254755,Lightning Charging Cable,1, $14.95 ,9/19/2010,"656 Lakeview St, New York City, NY 10001"
254756,Bose SoundSport Headphones,1, $99.99 ,9/19/2022,"958 Jackson St, Los Angeles, CA 90001"
254757,iPhone,1, $700.00 ,9/19/2010,"961 Park St, San Francisco, CA 94016"
254757,Apple Airpods Headphones,1, $150.00 ,9/19/2010,"961 Park St, San Francisco, CA 94016"
254757,Wired Headphones,1, $11.99 ,9/19/2010,"961 Park St, San Francisco, CA 94016"
254758,Bose SoundSport Headphones,1, $99.99 ,9/19/2012,"225 Lakeview St, Los Angeles, CA 90001"
254759,AA Batteries (4-pack),1, $3.84 ,9/19/2020,"576 South St, New York City, NY 10001"
254760,AA Batteries (4-pack),2, $3.84 ,9/19/2017,"806 South St, New York City, NY 10001"
254761,USB-C Charging Cable,2, $11.95 ,9/19/2018,"160 7th St, Los Angeles, CA 90001"
254762,AAA Batteries (4-pack),1, $2.99 ,9/19/2014,"893 Madison St, Boston, MA 02215"
254763,Apple Airpods Headphones,1, $150.00 ,9/19/2028,"897 Jackson St, Seattle, WA 98101"
254764,AAA Batteries (4-pack),1, $2.99 ,9/19/2023,"983 Elm St, San Francisco, CA 94016"
254765,27in 4K Gaming Monitor,1, $389.99 ,9/19/2002,"773 Jackson St, San Francisco, CA 94016"
254766,Apple Airpods Headphones,1, $150.00 ,9/19/2002,"785 10th St, Los Angeles, CA 90001"
254767,AA Batteries (4-pack),1, $3.84 ,9/19/2002,"900 12th St, Los Angeles, CA 90001"
254768,AAA Batteries (4-pack),1, $2.99 ,9/19/2007,"352 2nd St, Boston, MA 02215"
254769,Macbook Pro Laptop,1," $1,700.00 ",9/19/2013,"303 1st St, San Francisco, CA 94016"
254770,USB-C Charging Cable,1, $11.95 ,9/19/2007,"406 Jefferson St, New York City, NY 10001"
254771,Wired Headphones,1, $11.99 ,9/19/2030,"160 13th St, San Francisco, CA 94016"
254772,Wired Headphones,1, $11.99 ,9/19/2012,"426 Main St, Atlanta, GA 30301"
254772,Bose SoundSport Headphones,1, $99.99 ,9/19/2012,"426 Main St, Atlanta, GA 30301"
254773,Vareebadd Phone,1, $400.00 ,9/19/2025,"931 Meadow St, Los Angeles, CA 90001"
254774,AAA Batteries (4-pack),2, $2.99 ,9/19/2024,"444 10th St, San Francisco, CA 94016"
254775,Lightning Charging Cable,2, $14.95 ,9/19/2021,"66 Park St, San Francisco, CA 94016"
254776,Wired Headphones,1, $11.99 ,9/19/2008,"499 2nd St, Los Angeles, CA 90001"
254777,Apple Airpods Headphones,1, $150.00 ,9/19/2029,"657 7th St, Seattle, WA 98101"
254778,Lightning Charging Cable,1, $14.95 ,9/19/2006,"939 Willow St, San Francisco, CA 94016"
254779,Wired Headphones,1, $11.99 ,9/19/2010,"57 Adams St, Atlanta, GA 30301"
254780,Macbook Pro Laptop,1," $1,700.00 ",9/19/2021,"934 Lincoln St, Los Angeles, CA 90001"
254781,AAA Batteries (4-pack),1, $2.99 ,9/19/2020,"733 Center St, Boston, MA 02215"
254782,Wired Headphones,1, $11.99 ,9/19/2024,"738 South St, Los Angeles, CA 90001"
254783,Wired Headphones,1, $11.99 ,9/19/2021,"186 Spruce St, Austin, TX 73301"
254784,USB-C Charging Cable,2, $11.95 ,9/19/2003,"139 West St, Los Angeles, CA 90001"
254785,AA Batteries (4-pack),2, $3.84 ,9/19/2027,"828 Church St, Los Angeles, CA 90001"
254786,Apple Airpods Headphones,1, $150.00 ,9/19/2012,"587 7th St, San Francisco, CA 94016"
254787,Apple Airpods Headphones,1, $150.00 ,9/19/2020,"366 North St, San Francisco, CA 94016"
254788,AA Batteries (4-pack),1, $3.84 ,9/19/2014,"893 West St, San Francisco, CA 94016"
254789,Lightning Charging Cable,1, $14.95 ,9/19/2030,"153 Walnut St, Dallas, TX 75001"
254790,Wired Headphones,1, $11.99 ,9/19/2024,"320 Wilson St, Dallas, TX 75001"
254791,Apple Airpods Headphones,1, $150.00 ,9/19/2001,"993 Johnson St, San Francisco, CA 94016"
254792,Apple Airpods Headphones,1, $150.00 ,9/19/2029,"399 Ridge St, New York City, NY 10001"
254793,USB-C Charging Cable,1, $11.95 ,9/19/2017,"210 Sunset St, San Francisco, CA 94016"
254794,20in Monitor,1, $109.99 ,9/19/2002,"151 Johnson St, New York City, NY 10001"
254795,USB-C Charging Cable,1, $11.95 ,9/19/2004,"641 Washington St, San Francisco, CA 94016"
254796,Macbook Pro Laptop,1," $1,700.00 ",9/19/2020,"465 13th St, Boston, MA 02215"
254797,AAA Batteries (4-pack),1, $2.99 ,9/19/2024,"817 Washington St, Boston, MA 02215"
254798,27in 4K Gaming Monitor,1, $389.99 ,9/19/2004,"778 Wilson St, Portland, OR 97035"
254799,Wired Headphones,1, $11.99 ,9/19/2012,"88 Lakeview St, Portland, OR 97035"
254800,ThinkPad Laptop,1, $999.99 ,9/19/2008,"749 Johnson St, New York City, NY 10001"
254801,Lightning Charging Cable,1, $14.95 ,9/19/2009,"7 14th St, New York City, NY 10001"
254802,USB-C Charging Cable,1, $11.95 ,9/19/2004,"192 Washington St, San Francisco, CA 94016"
254803,Lightning Charging Cable,1, $14.95 ,9/19/2030,"398 12th St, New York City, NY 10001"
254804,Lightning Charging Cable,1, $14.95 ,9/19/2001,"6 Adams St, New York City, NY 10001"
254805,Google Phone,1, $600.00 ,9/19/2008,"186 2nd St, San Francisco, CA 94016"
254806,AAA Batteries (4-pack),1, $2.99 ,9/19/2006,"556 1st St, San Francisco, CA 94016"
254807,Lightning Charging Cable,2, $14.95 ,9/19/2012,"276 Park St, San Francisco, CA 94016"
254808,USB-C Charging Cable,1, $11.95 ,9/19/2009,"800 Church St, New York City, NY 10001"
254809,AAA Batteries (4-pack),2, $2.99 ,9/19/2018,"117 7th St, San Francisco, CA 94016"
254810,Google Phone,1, $600.00 ,9/19/2019,"608 Highland St, Dallas, TX 75001"
254811,Google Phone,1, $600.00 ,9/19/2018,"277 10th St, New York City, NY 10001"
254812,Wired Headphones,1, $11.99 ,9/19/2009,"565 7th St, Dallas, TX 75001"
254813,Bose SoundSport Headphones,1, $99.99 ,9/19/2022,"473 14th St, Boston, MA 02215"
